Trip.ID,Sighting.ID,Latitude,Longitude,Species,calf,tides,SST,year,zonevelocity,zonemaxmask,medvelocity,medmaxmask,reef,month,season
20131204_OA_0645,13736,20.946783,-156.76175,SPT Spotted Dolphin,NO,-0.044,26.5,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131204_OF_1300,13752,20.823083,-156.722533,BND Bottlenose Dolphin,NO,0.901,26.4,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131204_OQ_1400,13756,20.794017,-156.692283,BND Bottlenose Dolphin,NO,0.885,26.4,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131205_OL_0700,13768,20.790183,-156.620583,SPN Spinner Dolphin,NO,0.632,26.4,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131205_OF_1300,13773,20.929833,-156.780217,BND Bottlenose Dolphin,NO,0.882,26.4,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131205_OF_1300,13776,20.879667,-156.694433,SPN Spinner Dolphin,NO,0.862,26.4,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,TRUE,December,Cool
20131206_OI_1400,13802,20.651267,-156.530867,BND Bottlenose Dolphin,YES,0.818,26.3,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131207_OL_0700,13810,20.64425,-156.527967,SPN Spinner Dolphin,NO,0.085,26.3,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131207_OD_0900,13811,20.837167,-156.716367,BND Bottlenose Dolphin,NO,0.085,26.3,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131207_OI_0900,13812,20.7231,-156.5131,BND Bottlenose Dolphin,NO,0.085,26.3,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131207_OL_0700,13817,20.784633,-156.587567,BND Bottlenose Dolphin,NO,0.354,26.3,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131207_OA_1145,13824,20.819167,-156.687783,BND Bottlenose Dolphin,YES,0.354,26.3,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131208_OI_0900,13838,20.653583,-156.468483,BND Bottlenose Dolphin,NO,0.321,26.4,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131209_OI_0630,13849,20.753617,-156.518133,BND Bottlenose Dolphin,NO,0.332,26.5,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131209_OF_0800,13855,20.967517,-156.71295,SPT Spotted Dolphin,NO,0.255,26.5,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131209_OE_0730,13856,20.645833,-156.5004,BND Bottlenose Dolphin,YES,0.255,26.4,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131209_OL_0800,13861,20.776467,-156.506983,BND Bottlenose Dolphin,NO,0.344,26.4,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,TRUE,December,Cool
20131209_OI_1400,13863,20.745433,-156.51905,BND Bottlenose Dolphin,NO,0.411,26.4,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131210_OF_1030,13871,20.8521,-156.68105,SPN Spinner Dolphin,NO,0.297,26.3,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,TRUE,December,Cool
20131210_OA_1145,13873,20.872967,-156.68755,SPN Spinner Dolphin,NO,0.277,26.3,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,TRUE,December,Cool
20131210_OD_1130,13878,20.867667,-156.684617,SPN Spinner Dolphin,NO,0.277,26.3,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,TRUE,December,Cool
20131210_OA_0915,13881,20.843267,-156.699917,SPN Spinner Dolphin,NO,0.315,26.4,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,TRUE,December,Cool
20131211_OE_0730,14558,20.741217,-156.574433,BND Bottlenose Dolphin,NO,0.422,26.1,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131211_OD_0900,13900,20.802133,-156.75695,FKW False Killer Whale,NO,0.437,26.1,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131211_OL_0700,13903,20.69775,-156.562867,BND Bottlenose Dolphin,NO,0.408,26.1,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131211_OF_0800,13908,20.85435,-156.78455,FKW False Killer Whale,NO,0.422,26.1,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131211_OF_0800,13909,20.832617,-156.771617,SPT Spotted Dolphin,NO,0.448,26.1,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131211_OD_1400,13918,20.848783,-156.724267,SPN Spinner Dolphin,NO,0.338,26.1,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131211_OA_1415,13925,20.838883,-156.727733,SPN Spinner Dolphin,NO,0.338,26.1,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131212_OA_0915,13938,20.871267,-156.685517,SPN Spinner Dolphin,NO,0.563,26.2,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,TRUE,December,Cool
20131212_OD_1130,13939,20.867667,-156.694517,SPN Spinner Dolphin,NO,0.563,26.2,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,TRUE,December,Cool
20131212_OI_1130,13941,20.701333,-156.482,FKW False Killer Whale,NO,0.468,26.2,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131212_OI_1130,13942,20.701333,-156.482,BND Bottlenose Dolphin,NO,0.468,26.2,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131212_OL_0730,13943,20.696967,-156.47555,FKW False Killer Whale,YES,0.468,26.2,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131212_OF_1415,13945,20.8946,-156.696083,SPN Spinner Dolphin,NO,0.392,26.2,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,TRUE,December,Cool
20131213_OF_0800,13946,20.801183,-156.687017,BND Bottlenose Dolphin,NO,0.551,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131213_OD_1100,13952,20.78205,-156.754767,BND Bottlenose Dolphin,NO,0.649,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131213_OF_1030,13953,20.7856,-156.7477,BND Bottlenose Dolphin,NO,0.649,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131213_OI_1130,13956,20.7553,-156.5586,SPN Spinner Dolphin,NO,0.649,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131213_OA_1145,13963,20.786817,-156.7913,BND Bottlenose Dolphin,NO,0.649,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131213_OQ_1430,13970,20.837067,-156.797083,BND Bottlenose Dolphin,NO,0.335,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131213_OA_1415,13974,20.8185,-156.7968,BND Bottlenose Dolphin,NO,0.37,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131214_OL_0700,13995,20.673783,-156.457617,SPN Spinner Dolphin,NO,0.736,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131214_OD_1130,13999,20.88945,-156.693117,SPN Spinner Dolphin,NO,0.739,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,TRUE,December,Cool
20131214_OQ_0800,14002,20.903167,-156.69665,SPN Spinner Dolphin,NO,0.739,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,TRUE,December,Cool
20131214_OI_1130,14006,20.769033,-156.517683,BND Bottlenose Dolphin,YES,0.688,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,TRUE,December,Cool
20131214_OL_0700,14008,20.6396,-156.4986,BND Bottlenose Dolphin,NO,0.635,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131215_OD_1400,14026,20.860967,-156.693,SPN Spinner Dolphin,NO,0.675,26.3,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,TRUE,December,Cool
20131215_OL_1400,14030,20.74965,-156.54835,BND Bottlenose Dolphin,NO,0.539,26.2,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131216_OI_0630,14036,20.771183,-156.497433,BND Bottlenose Dolphin,NO,0.228,26.1,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,TRUE,December,Cool
20131216_OL_0800,14554,20.7636,-156.520367,BND Bottlenose Dolphin,NO,0.228,26.1,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,TRUE,December,Cool
20131216_OF_1030,14045,20.834833,-156.785683,SPN Spinner Dolphin,NO,0.81,26.1,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131217_OD_1400,14067,20.789967,-156.679467,BND Bottlenose Dolphin,NO,0.619,26,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131218_OF_1030,14081,20.74885,-156.677933,BND Bottlenose Dolphin,NO,0.684,26,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,FALSE,December,Cool
20131218_OD_1400,14088,20.8699,-156.688017,SPN Spinner Dolphin,NO,0.801,26,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,TRUE,December,Cool
20131218_OA_1415,14091,20.763833,-156.688617,SPT Spotted Dolphin,NO,0.685,26,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,FALSE,December,Cool
20131219_OI_0630,14096,20.75145,-156.520767,BND Bottlenose Dolphin,YES,-0.078,26,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,FALSE,December,Cool
20131219_OD_1130,14105,20.8324,-156.7171,SPT Spotted Dolphin,NO,0.702,25.9,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,FALSE,December,Cool
20131219_OD_1400,14112,20.825367,-156.720533,SPT Spotted Dolphin,NO,0.803,25.9,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,FALSE,December,Cool
20131220_OD_0630,14118,20.81385,-156.712783,BND Bottlenose Dolphin,YES,-0.094,25.9,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,FALSE,December,Cool
20131220_OL_0700,14130,20.651167,-156.50375,BND Bottlenose Dolphin,NO,0.142,25.9,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,FALSE,December,Cool
20131220_OA_1145,14134,20.86535,-156.773717,BND Bottlenose Dolphin,NO,0.544,25.9,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,FALSE,December,Cool
20131222_OA_0800,14171,20.766383,-156.70105,SPT Spotted Dolphin,YES,0.022,25.8,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,FALSE,December,Cool
20131222_OQ_0800,14175,20.748833,-156.861633,SPN Spinner Dolphin,NO,0.514,25.7,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,TRUE,December,Cool
20131223_OI_0630,14193,20.733767,-156.546517,BND Bottlenose Dolphin,YES,0.112,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131223_OE_0730,14197,20.719817,-156.575,BND Bottlenose Dolphin,NO,0.124,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131223_OL_0800,14198,20.7416,-156.554633,BND Bottlenose Dolphin,NO,0.112,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131223_OA_1145,14210,20.830417,-156.701583,SPN Spinner Dolphin,NO,0.275,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131223_OQ_0800,14214,20.799033,-156.792183,SPN Spinner Dolphin,NO,0.187,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131223_OA_1415,14218,20.785167,-156.682283,FKW False Killer Whale,NO,0.532,25.9,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131223_OF_1530,14221,20.8476,-156.740233,FKW False Killer Whale,NO,0.524,25.9,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131224_OF_0800,14225,20.8601,-156.711467,FKW False Killer Whale,NO,0.164,25.8,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,TRUE,December,Cool
20131224_OA_0645,14226,20.8728,-156.7051,FKW False Killer Whale,NO,0.179,25.8,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,TRUE,December,Cool
20131224_OA_0915,14231,20.953267,-156.705283,FKW False Killer Whale,NO,0.197,25.8,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,TRUE,December,Cool
20131224_OA_0915,14232,20.966967,-156.709567,BND Bottlenose Dolphin,NO,0.197,25.8,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131224_OQ_0800,14239,20.799133,-156.80105,SPN Spinner Dolphin,NO,0.374,25.7,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131224_OQ_0840,14241,20.820117,-156.7508,BND Bottlenose Dolphin,NO,0.374,25.7,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131224_OA_1145,14245,20.891783,-156.71385,SPN Spinner Dolphin,NO,0.374,25.7,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,TRUE,December,Cool
20131224_OA_1415,14255,20.827717,-156.7629,BND Bottlenose Dolphin,NO,0.521,25.7,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131224_OO_1600,14257,20.773933,-156.585317,BND Bottlenose Dolphin,NO,0.555,25.7,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131225_OQ_0800,14269,20.767867,-156.819833,BND Bottlenose Dolphin,NO,0.336,25.8,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131225_OQ_0800,14273,20.742617,-156.8725,SPT Spotted Dolphin,NO,0.301,25.8,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,TRUE,December,Cool
20131225_OD_1400,14281,20.832983,-156.7387,SPN Spinner Dolphin,NO,0.412,25.8,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131226_OQ_0800,14293,20.813517,-156.761617,SPT Spotted Dolphin,NO,0.425,25.9,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131226_OL_0700,14295,20.66455,-156.534183,BND Bottlenose Dolphin,NO,0.397,25.9,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131226_OF_0800,14299,20.852733,-156.683,FKW False Killer Whale,NO,0.397,25.9,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,TRUE,December,Cool
20131226_OO_1600,14307,20.762533,-156.55395,BND Bottlenose Dolphin,NO,0.419,25.8,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131227_OI_1130,14552,20.7745,-156.603383,BND Bottlenose Dolphin,NO,0.416,25.9,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131228_OD_0630,14337,20.81,-156.707667,SPT Spotted Dolphin,NO,0.485,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131228_OA_0645,14345,20.819833,-156.702933,SPT Spotted Dolphin,NO,0.485,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131228_OL_0800,14346,20.77465,-156.600217,BND Bottlenose Dolphin,NO,0.601,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131228_OQ_0800,14359,20.90285,-156.6903,SPN Spinner Dolphin,NO,0.6,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,TRUE,December,Cool
20131229_OI_1400,14388,20.774533,-156.603467,BND Bottlenose Dolphin,NO,0.352,26,2013,0.004680252,0.004680252,0.151008161,0.151008161,FALSE,December,Cool
20131230_OF_1145,14400,20.8681,-156.682083,SPN Spinner Dolphin,NO,0.784,26,2013,0.004680252,0.004680252,0.151008161,0.151008161,TRUE,December,Cool
20131231_OI_0630,14414,20.772133,-156.579233,BND Bottlenose Dolphin,NO,0.22,25.7,2013,0.004680252,0.004680252,0.151008161,0.151008161,FALSE,December,Cool
20131231_OE_0730,14429,20.595117,-156.419517,SPN Spinner Dolphin,NO,0.78,25.7,2013,0.004680252,0.004680252,0.151008161,0.151008161,TRUE,December,Cool
20130814_OO_0830,12979,20.735683,-156.8852,SPN Spinner Dolphin,NO,0.207,27.7,2013,-0.052775333,-0.052775333,0.072954709,0.072954709,TRUE,August,Hot
20130820_OQ_0800,13016,20.83395,-156.7358,BND Bottlenose Dolphin,NO,0.533,27.7,2013,-0.055405176,-0.055405176,0.098570146,0.098570146,FALSE,August,Hot
20130825_OQ_0800,13046,20.784217,-156.800467,SPN Spinner Dolphin,NO,0.118,27,2013,-0.091151241,-0.091151241,0.107158717,0.107158717,FALSE,August,Hot
20130830_OQ_0800,13089,20.75985,-156.811717,SPN Spinner Dolphin,NO,0.366,27.2,2013,-0.101449239,-0.101449239,0.095135526,0.095135526,FALSE,August,Hot
20130830_OQ_0800,13090,20.741017,-156.873517,SPN Spinner Dolphin,NO,0.339,27.1,2013,-0.101449239,-0.101449239,0.095135526,0.095135526,TRUE,August,Hot
20130831_OD_0900,13093,20.791917,-156.804667,SPN Spinner Dolphin,NO,0.379,27.5,2013,-0.101449239,-0.101449239,0.095135526,0.095135526,FALSE,August,Hot
20130831_OD_0900,13094,20.761033,-156.831317,SPN Spinner Dolphin,NO,0.379,27.5,2013,-0.101449239,-0.101449239,0.095135526,0.095135526,TRUE,August,Hot
20130903_OE_0730,13112,20.68735,-156.451483,SPN Spinner Dolphin,YES,0.564,26.8,2013,-0.04667328,-0.04667328,0.062500063,0.062500063,TRUE,September,Hot
20130904_OD_0900,13116,20.763667,-156.828483,SPN Spinner Dolphin,NO,0.561,27,2013,-0.04667328,-0.04667328,0.062500063,0.062500063,TRUE,September,Hot
20130906_OQ_0800,13134,20.739117,-156.88465,SPN Spinner Dolphin,NO,0.312,27.1,2013,-0.04667328,-0.04667328,0.062500063,0.062500063,TRUE,September,Hot
20130911_OQ_0800,13161,20.77935,-156.819017,SPN Spinner Dolphin,NO,0.097,27.1,2013,0.0063909,0.0063909,0.040650715,0.040650715,TRUE,September,Hot
20130911_OE_0730,13163,20.595967,-156.41875,SPN Spinner Dolphin,NO,0.142,27.1,2013,0.0063909,0.0063909,0.040650715,0.040650715,TRUE,September,Hot
20130920_OD_0800,13209,20.78875,-156.765233,SPT Spotted Dolphin,NO,0.321,26.9,2013,-0.024723237,-0.024723237,0.058730993,0.058730993,FALSE,September,Hot
20130920_OD_0800,13214,20.747467,-156.8669,SPN Spinner Dolphin,NO,0.321,26.9,2013,-0.024723237,-0.024723237,0.058730993,0.058730993,TRUE,September,Hot
20130921_OA_0730,13220,20.755317,-156.8454,SPN Spinner Dolphin,NO,0.17,26.9,2013,-0.024723237,-0.024723237,0.058730993,0.058730993,TRUE,September,Hot
20130928_OD_0800,13252,20.790017,-156.7985,SPN Spinner Dolphin,NO,0.325,26.5,2013,-0.019908782,-0.019908782,0.00386587,0.00386587,FALSE,September,Hot
20131001_OE_0730,13266,20.704333,-156.499033,BND Bottlenose Dolphin,NO,0.481,26.8,2013,-0.019908782,-0.019908782,0.00386587,0.00386587,FALSE,October,Cool
20131003_OF_0900,13277,20.788033,-156.9949,SPN Spinner Dolphin,NO,0.704,26.7,2013,0.010349497,0.010349497,0.00616596,0.00616596,FALSE,October,Cool
20131004_OQ_0830,13282,20.724617,-156.504117,BND Bottlenose Dolphin,NO,0.501,26.5,2013,0.010349497,0.010349497,0.00616596,0.00616596,FALSE,October,Cool
20131004_OF_0900,13283,20.904117,-156.691583,SPN Spinner Dolphin,NO,0.501,26.5,2013,0.010349497,0.010349497,0.00616596,0.00616596,TRUE,October,Cool
20131004_OF_0900,13285,20.7993,-156.804433,SPN Spinner Dolphin,NO,0.651,26.5,2013,0.010349497,0.010349497,0.00616596,0.00616596,TRUE,October,Cool
20131009_OA_0730,13313,20.8246,-156.993933,BND Bottlenose Dolphin,NO,0.219,26.4,2013,0.088494904,0.088494904,0.003027553,0.003027553,TRUE,October,Cool
20131009_OA_0730,13315,20.723,-156.975967,SPT Spotted Dolphin,NO,0.105,26.5,2013,0.088494904,0.088494904,0.003027553,0.003027553,FALSE,October,Cool
20131012_OA_0730,13331,20.73375,-156.898317,SPN Spinner Dolphin,NO,0.247,26.8,2013,0.088494904,0.088494904,0.003027553,0.003027553,TRUE,October,Cool
20131012_OA_0730,13332,20.7523,-156.857333,BND Bottlenose Dolphin,YES,0.256,27,2013,0.088494904,0.088494904,0.003027553,0.003027553,TRUE,October,Cool
20131015_OQ_0830,13351,20.70685,-156.50225,BND Bottlenose Dolphin,NO,0.564,27.1,2013,0.141673886,0.141673886,-0.017375449,-0.017375449,FALSE,October,Cool
20131015_OQ_0830,13352,20.738033,-156.883817,SPN Spinner Dolphin,NO,0.526,27.1,2013,0.141673886,0.141673886,-0.017375449,-0.017375449,TRUE,October,Cool
20131017_OF_0900,13360,20.78313333,-156.735117,SPT Spotted Dolphin,NO,0.514,27.1,2013,0.141673886,0.141673886,-0.017375449,-0.017375449,FALSE,October,Cool
20131025_OE_0730,13402,20.5897,-156.498667,SPN Spinner Dolphin,NO,0.25,27.6,2013,0.086059785,0.086059785,-0.01840151,-0.01840151,FALSE,October,Cool
20131025_OA_0730,13407,20.72515,-156.979517,SPT Spotted Dolphin,YES,0.222,27.6,2013,0.086059785,0.086059785,-0.01840151,-0.01840151,FALSE,October,Cool
20131105_OA_1400,13475,20.865067,-156.795383,BND Bottlenose Dolphin,NO,0.847,26.9,2013,0.020944934,0.020944934,-0.046125373,-0.046125373,FALSE,November,Cool
20131105_OA_0730,13477,20.743783,-156.979367,BND Bottlenose Dolphin,YES,0.722,26.8,2013,0.020944934,0.020944934,-0.046125373,-0.046125373,FALSE,November,Cool
20131105_OA_0730,13478,20.730967,-156.96585,FKW False Killer Whale,NO,0.315,26.8,2013,0.020944934,0.020944934,-0.046125373,-0.046125373,TRUE,November,Cool
20131106_OD_1430,13486,20.826783,-156.726033,SPN Spinner Dolphin,NO,0.873,27,2013,0.020944934,0.020944934,-0.046125373,-0.046125373,FALSE,November,Cool
20131107_OQ_0830,13489,20.738183,-156.884617,SPN Spinner Dolphin,NO,0.637,26.9,2013,0.020944934,0.020944934,-0.046125373,-0.046125373,TRUE,November,Cool
20131108_OD_0800,13491,20.747933,-156.856117,SPN Spinner Dolphin,NO,0.068,26.9,2013,0.007530517,0.007530517,-0.057544831,-0.057544831,TRUE,November,Cool
20131113_OD_0900,13523,20.785533,-156.725667,SPT Spotted Dolphin,NO,0.429,26.8,2013,0.024910506,0.024910506,-0.045385566,-0.045385566,FALSE,November,Cool
20131116_OF_0900,13542,20.847583,-156.77035,BND Bottlenose Dolphin,YES,0.454,26.8,2013,0.024910506,0.024910506,-0.045385566,-0.045385566,FALSE,November,Cool
20131119_OQ_0830,13562,20.6957,-156.661233,SPT Spotted Dolphin,NO,0.752,26.8,2013,0.054353164,0.054353164,-0.037061539,-0.037061539,FALSE,November,Cool
20131201_OL_1030,13686,20.714283,-156.497517,BND Bottlenose Dolphin,NO,0.808,26.3,2013,0.008409445,0.008409445,0.02621359,0.02621359,FALSE,December,Cool
20131207_OI_1130,13819,20.732633,-156.508117,SPN Spinner Dolphin,NO,0.354,26.3,2013,-0.046663288,-0.046663288,0.059274986,0.059274986,FALSE,December,Cool
20131211_OQ_0800,13913,20.833917,-156.772267,FKW False Killer Whale,NO,0.448,26.1,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131211_OQ_0800,13914,20.833917,-156.772267,SPT Spotted Dolphin,NO,0.448,26.1,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,FALSE,December,Cool
20131211_OQ_0800,13915,20.855817,-156.685633,SPN Spinner Dolphin,NO,0.36,26.1,2013,-0.04357733,-0.04357733,0.074995331,0.074995331,TRUE,December,Cool
20131216_OO_0700,14034,20.76775,-156.501867,BND Bottlenose Dolphin,NO,0.04,26.1,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,FALSE,December,Cool
20131216_OA_0915,14041,20.805117,-156.802383,SPN Spinner Dolphin,NO,0.738,26.1,2013,-0.037906664,-0.037906664,0.061584484,0.061584484,TRUE,December,Cool
20131218_OO_0830,14090,20.7614,-156.67945,SPT Spotted Dolphin,NO,0.685,26,2013,-0.020940825,-0.020940825,0.070115047,0.070115047,FALSE,December,Cool
20131223_OI_0900,14200,20.633333,-156.490833,SPN Spinner Dolphin,YES,0.108,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131223_OF_1030,14208,20.828733,-156.704667,SPN Spinner Dolphin,NO,0.275,26,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131223_OO_1230,14212,20.747283,-156.626467,FKW False Killer Whale,NO,0.532,25.9,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20131223_OF_1300,14216,20.865917,-156.703817,SPN Spinner Dolphin,NO,0.445,25.9,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,TRUE,December,Cool
20131225_OO_1600,14285,20.77255,-156.606067,BND Bottlenose Dolphin,NO,0.53,25.7,2013,-0.010839705,-0.010839705,0.127163269,0.127163269,FALSE,December,Cool
20130101_OO_0830,11800,20.67575,-156.502133,BND Bottlenose Dolphin,NO,0.255,24.9,2013,-0.044711149,-0.044711149,-0.010812296,-0.010812296,FALSE,January,Cool
20130101_OD_1400,11805,20.8301,-156.687667,BND Bottlenose Dolphin,NO,0.255,24.7,2013,-0.044711149,-0.044711149,-0.010812296,-0.010812296,FALSE,January,Cool
20130101_OO_1630,11807,20.74175,-156.5517,BND Bottlenose Dolphin,NO,0.255,24.7,2013,-0.044711149,-0.044711149,-0.010812296,-0.010812296,FALSE,January,Cool
20130104_OV_1500,11832,20.70645,-156.473183,BND Bottlenose Dolphin,NO,0.561,24.2,2013,-0.086451122,-0.086451122,0.017850956,0.017850956,FALSE,January,Cool
20130106_OV_1230,11845,20.7576,-156.55525,SPN Spinner Dolphin,NO,0.377,24.8,2013,-0.086451122,-0.086451122,0.017850956,0.017850956,FALSE,January,Cool
20130107_OQ_0800,11852,20.8174,-156.771267,BND Bottlenose Dolphin,YES,0.607,24.9,2013,-0.086451122,-0.086451122,0.017850956,0.017850956,FALSE,January,Cool
20130107_OQ_0800,11859,20.889417,-156.697017,SPN Spinner Dolphin,NO,0.577,24.8,2013,-0.086451122,-0.086451122,0.017850956,0.017850956,TRUE,January,Cool
20130108_OD_1400,11871,20.856367,-156.680567,SPN Spinner Dolphin,NO,0.52,24.7,2013,-0.089965465,-0.089965465,0.045260026,0.045260026,TRUE,January,Cool
20130108_OQ_0800,11873,20.74645,-156.871667,SPN Spinner Dolphin,NO,0.724,24.7,2013,-0.089965465,-0.089965465,0.045260026,0.045260026,TRUE,January,Cool
20130108_OO_0830,11875,20.751533,-156.823817,SPT Spotted Dolphin,NO,0.52,24.7,2013,-0.089965465,-0.089965465,0.045260026,0.045260026,FALSE,January,Cool
